YearStart,YearEnd,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Sample_Size
2023,2023,IA,Iowa,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.8,"6,598"
2023,2023,IA,Iowa,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.6,"2,365"
2023,2023,IA,Iowa,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.8,"8,171"
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.3,498
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,40.7,698
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.9,"1,343"
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.7,"1,459"
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.0,"1,288"
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,22.5,683
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,43.0,189
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.8,963
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,44.0,"1,276"
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,40.7,"1,290"
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,41.9,"1,553"
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.9,"3,320"
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,52.4,102
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,14.2,97
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.8,"3,659"
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.7,"3,542"
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.2,"4,550"
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.5,"2,241"
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.2,548
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,44.3,257
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.3,339
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.7,"4,535"
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,42.8,342
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.2,"7,670"
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,38.6,"2,835"
2023,2023,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.9,"9,085"
2023,2023,KY,Kentucky,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,46.6,399
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,41.3,487
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,38.8,658
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,40.3,643
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,42.8,494
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.6,352
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,42.8,112
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,40.7,470
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,43.0,683
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,46.2,805
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,45.9,970
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.1,"1,632"
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.2,72
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.9,"1,687"
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.8,"1,904"
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,41.9,"2,548"
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.1,"1,447"
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.5,167
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,45.5,327
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,45.7,428
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.9,"2,364"
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,49.2,"1,128"
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.7,"3,240"
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,41.5,"1,339"
2023,2023,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.9,"4,912"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.5,965
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.9,"1,291"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.7,"1,445"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.6,"1,750"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.1,"1,323"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,22.2,422
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.1,235
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.9,714
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.1,"1,065"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,40.2,"1,312"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.1,"2,182"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.6,"5,609"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,43.9,105
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,18.4,50
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.3,"4,973"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.0,"4,004"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.5,"5,997"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.3,"2,923"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.2,159
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,45.5,526
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.8,379
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.8,"5,307"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.4,80
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.1,"10,430"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.3,70
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.8,"3,001"
2023,2023,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.6,"11,304"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,43.1,"1,000"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.6,"1,151"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.0,"1,335"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.1,"1,918"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.1,"1,778"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,22.0,648
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.1,280
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.8,"1,311"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.8,"1,792"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,38.3,"2,081"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,40.8,"2,986"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.0,"6,498"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,58.7,79
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,14.7,401
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.8,"7,485"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.8,"7,644"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.2,"8,150"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.0,"3,696"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.8,"1,006"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.1,490
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,40.1,753
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.8,"7,166"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,41.4,"2,814"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.6,"10,314"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.8,127
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.9,"3,335"
2023,2023,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.1,"15,316"
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.3,474
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.0,591
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.2,693
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.9,926
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.7,903
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,16.5,658
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,22.8,173
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.7,"1,143"
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.5,"1,166"
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.5,"1,223"
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.3,"1,527"
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.1,"2,719"
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,12.0,364
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,22.2,"4,740"
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23.5,"4,527"
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.8,"4,136"
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.9,"1,456"
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.4,880
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.5,322
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.0,362
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.0,"4,300"
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.1,452
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.9,"6,282"
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.5,96
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.5,"1,840"
2023,2023,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.4,"8,436"
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,41.3,713
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,41.4,902
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.8,"1,030"
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.1,"1,365"
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.3,993
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,19.8,495
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.0,158
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.1,827
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.3,"1,036"
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,44.2,"1,248"
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,41.0,"1,696"
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.8,"3,785"
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,11.6,165
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.3,"3,984"
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.4,"3,674"
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.5,"4,774"
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.4,"2,265"
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,43.0,290
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.0,410
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.7,332
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.3,"4,313"
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,43.8,806
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.7,"7,362"
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23.3,81
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,38.4,"2,472"
2023,2023,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.4,"9,087"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.2,879
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.6,"1,262"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.9,"1,549"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.0,"2,250"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.6,"1,748"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,20.0,929
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.4,229
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.4,"1,415"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.8,"1,891"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,38.6,"2,083"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.7,"2,768"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.5,"5,326"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,41.0,161
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,18.0,263
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.1,"6,728"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.5,"6,254"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.1,"6,973"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.1,"3,082"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.8,640
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.9,470
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.3,512
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.4,"7,439"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.3,492
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.0,"12,343"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.4,64
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.4,"4,052"
2023,2023,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.3,"14,412"
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,49.8,297
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,48.8,396
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,40.7,548
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,41.2,523
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.2,463
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.2,394
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.6,503
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,47.8,604
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,47.3,616
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,49.4,624
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.2,"1,096"
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.4,"1,364"
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.9,"1,398"
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,42.0,"2,187"
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.8,"1,013"
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.6,69
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,46.8,212
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,48.6,274
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,38.0,"1,650"
2023,2023,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,46.4,498
